,loc_id,loc_name,flowrate,pressure,temperature,key
2024-10-28 22:40:02,5.0,KP98,,19.93,,3375.0
2024-10-28 22:40:25,5.0,KP98,,19.928,,3376.0
2024-10-28 22:40:45,5.0,KP98,,19.926000000000002,,3377.0
2024-10-28 22:41:00,5.0,KP98,,19.924,,3378.0
2024-10-28 22:42:00,5.0,KP98,,19.924,,3378.0
2024-10-28 22:42:02,5.0,KP98,,19.92,,3380.0
2024-10-28 22:42:25,5.0,KP98,,19.922,,3381.0
2024-10-28 22:42:45,5.0,KP98,,19.924,,3382.0
2024-10-28 22:43:00,5.0,KP98,,19.926000000000002,,3383.0
2024-10-28 22:44:00,5.0,KP98,,19.926000000000002,,3383.0
2024-10-28 22:44:02,5.0,KP98,,19.93,,3385.0
2024-10-28 22:44:25,5.0,KP98,,19.942,,3386.0
2024-10-28 22:44:45,5.0,KP98,,19.954,,3387.0
2024-10-28 22:45:00,5.0,KP98,,19.965999999999998,,3388.0
2024-10-28 22:46:00,5.0,KP98,,19.965999999999998,,3388.0
2024-10-28 22:46:02,5.0,KP98,,19.99,,3390.0
2024-10-28 22:46:25,5.0,KP98,,20.008,,3391.0
2024-10-28 22:46:45,5.0,KP98,,20.026,,3392.0
2024-10-28 22:47:00,5.0,KP98,,20.043999999999997,,3393.0
2024-10-28 22:48:00,5.0,KP98,,20.043999999999997,,3393.0
2024-10-28 22:48:02,5.0,KP98,,20.08,,3395.0
2024-10-28 22:48:25,5.0,KP98,,20.072,,3396.0
2024-10-28 22:48:45,5.0,KP98,,20.064,,3397.0
2024-10-28 22:49:00,5.0,KP98,,20.055999999999997,,3398.0
2024-10-28 22:50:00,5.0,KP98,,20.055999999999997,,3398.0
2024-10-28 22:50:02,5.0,KP98,,20.04,,3400.0
2024-10-28 22:50:25,5.0,KP98,,20.054,,3401.0
2024-10-28 22:50:45,5.0,KP98,,20.067999999999998,,3402.0
2024-10-28 22:51:00,5.0,KP98,,20.082,,3403.0
2024-10-28 22:52:00,5.0,KP98,,20.082,,3403.0
2024-10-28 22:52:02,5.0,KP98,,20.11,,3405.0
2024-10-28 22:52:25,5.0,KP98,,20.112,,3406.0
2024-10-28 22:52:45,5.0,KP98,,20.114,,3407.0
2024-10-28 22:53:00,5.0,KP98,,20.116,,3408.0
2024-10-28 22:54:00,5.0,KP98,,20.116,,3408.0
2024-10-28 22:54:02,5.0,KP98,,20.12,,3410.0
2024-10-28 22:54:25,5.0,KP98,,20.130000000000003,,3411.0
2024-10-28 22:54:45,5.0,KP98,,20.14,,3412.0
2024-10-28 22:55:00,5.0,KP98,,20.150000000000002,,3413.0
2024-10-28 22:56:00,5.0,KP98,,20.150000000000002,,3413.0
2024-10-28 22:56:02,5.0,KP98,,20.17,,3415.0
2024-10-28 22:56:25,5.0,KP98,,20.178,,3416.0
2024-10-28 22:56:45,5.0,KP98,,20.186,,3417.0
2024-10-28 22:57:00,5.0,KP98,,20.194000000000003,,3418.0
2024-10-28 22:58:00,5.0,KP98,,20.194000000000003,,3418.0
2024-10-28 22:58:02,5.0,KP98,,20.21,,3420.0
2024-10-28 22:58:25,5.0,KP98,,20.212,,3421.0
2024-10-28 22:58:45,5.0,KP98,,20.214,,3422.0
2024-10-28 22:59:00,5.0,KP98,,20.216,,3423.0
2024-10-28 23:00:00,5.0,KP98,,20.216,,3423.0
2024-10-28 23:00:02,5.0,KP98,,20.22,,3425.0
2024-10-28 23:00:25,5.0,KP98,,20.227999999999998,,3426.0
2024-10-28 23:00:45,5.0,KP98,,20.236,,3427.0
2024-10-28 23:01:00,5.0,KP98,,20.244,,3428.0
2024-10-28 23:02:00,5.0,KP98,,20.244,,3428.0
2024-10-28 23:02:02,5.0,KP98,,20.26,,3430.0
2024-10-28 23:02:25,5.0,KP98,,20.2725,,3431.25
2024-10-28 23:02:45,5.0,KP98,,20.285,,3432.5
2024-10-28 23:04:00,5.0,KP98,,20.2975,,3433.75
2024-10-28 23:04:02,5.0,KP98,,20.31,,3435.0
2024-10-28 23:04:25,5.0,KP98,,20.314,,3436.0
2024-10-28 23:04:45,5.0,KP98,,20.317999999999998,,3437.0
2024-10-28 23:05:00,5.0,KP98,,20.322,,3438.0
2024-10-28 23:06:00,5.0,KP98,,20.322,,3438.0
2024-10-28 23:06:02,5.0,KP98,,20.33,,3440.0
2024-10-28 23:06:25,5.0,KP98,,20.334,,3441.0
2024-10-28 23:06:45,5.0,KP98,,20.338,,3442.0
2024-10-28 23:07:00,5.0,KP98,,20.342,,3443.0
2024-10-28 23:08:00,5.0,KP98,,20.342,,3443.0
2024-10-28 23:08:02,5.0,KP98,,20.35,,3445.0
2024-10-28 23:08:25,5.0,KP98,,20.346,,3446.0
2024-10-28 23:08:45,5.0,KP98,,20.342,,3447.0
2024-10-28 23:09:00,5.0,KP98,,20.338,,3448.0
2024-10-28 23:10:00,5.0,KP98,,20.338,,3448.0
2024-10-28 23:10:02,5.0,KP98,,20.33,,3450.0
2024-10-28 23:10:25,5.0,KP98,,20.34,,3451.0
2024-10-28 23:10:45,5.0,KP98,,20.349999999999998,,3452.0
2024-10-28 23:11:00,5.0,KP98,,20.36,,3453.0
2024-10-28 23:12:00,5.0,KP98,,20.36,,3453.0
2024-10-28 23:12:02,5.0,KP98,,20.38,,3455.0
2024-10-28 23:12:25,5.0,KP98,,20.386,,3456.0
2024-10-28 23:12:45,5.0,KP98,,20.392,,3457.0
2024-10-28 23:13:00,5.0,KP98,,20.398,,3458.0
2024-10-28 23:14:00,5.0,KP98,,20.398,,3458.0
2024-10-28 23:14:02,5.0,KP98,,20.41,,3460.0
2024-10-28 23:14:25,5.0,KP98,,20.415,,3461.25
2024-10-28 23:14:35,5.0,KP98,,20.42,,3462.5
2024-10-28 23:14:45,5.0,KP98,,20.425,,3463.75
2024-10-28 23:14:58,5.0,KP98,,20.425,,3463.75
